route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,direction_name,bikes_allowed
vilnius_expressbus_2G,499074,A2G-07-6-260620-bd-2350,"Autobusų parkas (Verkių g.)",1,A2G-07-6-260620-2679380,vilnius_expressbus_2G_b-d,1,"Stotis–Kalvarijų g.–Autobusų parkas (Verkių g.)",1
vilnius_expressbus_2G,499074,A2G-10-6-260620-bd-2410,"Autobusų parkas (Verkių g.)",1,A2G-10-6-260620-2679383,vilnius_expressbus_2G_b-d,1,"Stotis–Kalvarijų g.–Autobusų parkas (Verkių g.)",0
vilnius_expressbus_2G,499075,A2G-04-7-260620-bd-1810,"Autobusų parkas (Verkių g.)",1,A2G-04-7-260620-2679387,vilnius_expressbus_2G_b-d,1,"Stotis–Kalvarijų g.–Autobusų parkas (Verkių g.)",0
vilnius_expressbus_2G,499075,A2G-06-7-260620-bd-1830,"Autobusų parkas (Verkių g.)",1,A2G-06-7-260620-2679389,vilnius_expressbus_2G_b-d,1,"Stotis–Kalvarijų g.–Autobusų parkas (Verkių g.)",0
vilnius_expressbus_2G,499075,A2G-02-7-260620-bd-1940,"Autobusų parkas (Verkių g.)",1,A2G-02-7-260620-2679394,vilnius_expressbus_2G_b-d,1,"Stotis–Kalvarijų g.–Autobusų parkas (Verkių g.)",0
vilnius_expressbus_2G,499075,A2G-08-7-260620-bd-2300,"Autobusų parkas (Verkių g.)",1,A2G-08-7-260620-2679391,vilnius_expressbus_2G_b-d,1,"Stotis–Kalvarijų g.–Autobusų parkas (Verkių g.)",0
vilnius_expressbus_2G,499075,A2G-07-7-260620-bd-2350,"Autobusų parkas (Verkių g.)",1,A2G-07-7-260620-2679390,vilnius_expressbus_2G_b-d,1,"Stotis–Kalvarijų g.–Autobusų parkas (Verkių g.)",1
vilnius_expressbus_2G,499075,A2G-10-7-260620-bd-2410,"Autobusų parkas (Verkių g.)",1,A2G-10-7-260620-2679393,vilnius_expressbus_2G_b-d,1,"Stotis–Kalvarijų g.–Autobusų parkas (Verkių g.)",0
vilnius_expressbus_2G,499073,A2G-16-1-260620-da-0510,"Santariškės",1,A2G-16-1-260620-2679358,vilnius_expressbus_2G_d-a,1,"Autobusų parkas (Verkių g.)–Žvalgų g.–Santariškės",0
vilnius_expressbus_2G,499073,A2G-01-1-260620-da-0520,"Santariškės",1,A2G-01-1-260620-2679364,vilnius_expressbus_2G_d-a,1,"Autobusų parkas (Verkių g.)–Žvalgų g.–Santariškės",1
vilnius_expressbus_2G,499073,A2G-02-1-260620-da-0530,"Santariškės",1,A2G-02-1-260620-2679361,vilnius_expressbus_2G_d-a,1,"Autobusų parkas (Verkių g.)–Žvalgų g.–Santariškės",0
vilnius_expressbus_2G,499073,A2G-06-1-260620-da-0540,"Santariškės",1,A2G-06-1-260620-2679365,vilnius_expressbus_2G_d-a,1,"Autobusų parkas (Verkių g.)–Žvalgų g.–Santariškės",0
vilnius_expressbus_2G,499073,A2G-09-1-260620-da-0550,"Santariškės",1,A2G-09-1-260620-2679368,vilnius_expressbus_2G_d-a,1,"Autobusų parkas (Verkių g.)–Žvalgų g.–Santariškės",0
vilnius_expressbus_2G,499073,A2G-08-1-260620-da-0600,"Santariškės",1,A2G-08-1-260620-2679366,vilnius_expressbus_2G_d-a,1,"Autobusų parkas (Verkių g.)–Žvalgų g.–Santariškės",0
vilnius_expressbus_2G,499073,A2G-11-1-260620-da-0610,"Santariškės",1,A2G-11-1-260620-2679370,vilnius_expressbus_2G_d-a,1,"Autobusų parkas (Verkių g.)–Žvalgų g.–Santariškės",0
vilnius_expressbus_2G,499073,A2G-03-1-260620-da-0620,"Santariškės",1,A2G-03-1-260620-2679359,vilnius_expressbus_2G_d-a,1,"Autobusų parkas (Verkių g.)–Žvalgų g.–Santariškės",0
vilnius_expressbus_2G,499073,A2G-05-1-260620-da-0630,"Santariškės",1,A2G-05-1-260620-2679362,vilnius_expressbus_2G_d-a,1,"Autobusų parkas (Verkių g.)–Žvalgų g.–Santariškės",0
vilnius_expressbus_2G,499073,A2G-07-1-260620-da-0650,"Santariškės",1,A2G-07-1-260620-2679360,vilnius_expressbus_2G_d-a,1,"Autobusų parkas (Verkių g.)–Žvalgų g.–Santariškės",0
vilnius_expressbus_2G,499074,A2G-01-6-260620-da-0510,"Santariškės",1,A2G-01-6-260620-2679376,vilnius_expressbus_2G_d-a,1,"Autobusų parkas (Verkių g.)–Žvalgų g.–Santariškės",1
vilnius_expressbus_2G,499074,A2G-05-6-260620-da-0530,"Santariškės",1,A2G-05-6-260620-2679378,vilnius_expressbus_2G_d-a,1,"Autobusų parkas (Verkių g.)–Žvalgų g.–Santariškės",1
vilnius_expressbus_2G,499074,A2G-08-6-260620-da-0540,"Santariškės",1,A2G-08-6-260620-2679381,vilnius_expressbus_2G_d-a,1,"Autobusų parkas (Verkių g.)–Žvalgų g.–Santariškės",0
vilnius_expressbus_2G,499074,A2G-09-6-260620-da-0600,"Santariškės",1,A2G-09-6-260620-2679382,vilnius_expressbus_2G_d-a,1,"Autobusų parkas (Verkių g.)–Žvalgų g.–Santariškės",0
vilnius_expressbus_2G,499074,A2G-10-6-260620-da-0640,"Santariškės",1,A2G-10-6-260620-2679383,vilnius_expressbus_2G_d-a,1,"Autobusų parkas (Verkių g.)–Žvalgų g.–Santariškės",0
vilnius_expressbus_2G,499074,A2G-04-6-260620-da-0840,"Santariškės",1,A2G-04-6-260620-2679377,vilnius_expressbus_2G_d-a,1,"Autobusų parkas (Verkių g.)–Žvalgų g.–Santariškės",0
vilnius_expressbus_2G,499074,A2G-06-6-260620-da-0900,"Santariškės",1,A2G-06-6-260620-2679379,vilnius_expressbus_2G_d-a,1,"Autobusų parkas (Verkių g.)–Žvalgų g.–Santariškės",0
vilnius_expressbus_2G,499074,A2G-02-6-260620-da-1020,"Santariškės",1,A2G-02-6-260620-2679384,vilnius_expressbus_2G_d-a,1,"Autobusų parkas (Verkių g.)–Žvalgų g.–Santariškės",0
vilnius_expressbus_2G,499075,A2G-01-7-260620-da-0510,"Santariškės",1,A2G-01-7-260620-2679386,vilnius_expressbus_2G_d-a,1,"Autobusų parkas (Verkių g.)–Žvalgų g.–Santariškės",1
vilnius_expressbus_2G,499075,A2G-05-7-260620-da-0530,"Santariškės",1,A2G-05-7-260620-2679388,vilnius_expressbus_2G_d-a,1,"Autobusų parkas (Verkių g.)–Žvalgų g.–Santariškės",1
vilnius_expressbus_2G,499075,A2G-08-7-260620-da-0540,"Santariškės",1,A2G-08-7-260620-2679391,vilnius_expressbus_2G_d-a,1,"Autobusų parkas (Verkių g.)–Žvalgų g.–Santariškės",0
vilnius_expressbus_2G,499075,A2G-09-7-260620-da-0600,"Santariškės",1,A2G-09-7-260620-2679392,vilnius_expressbus_2G_d-a,1,"Autobusų parkas (Verkių g.)–Žvalgų g.–Santariškės",0
vilnius_expressbus_2G,499075,A2G-10-7-260620-da-0640,"Santariškės",1,A2G-10-7-260620-2679393,vilnius_expressbus_2G_d-a,1,"Autobusų parkas (Verkių g.)–Žvalgų g.–Santariškės",0
vilnius_expressbus_2G,499075,A2G-04-7-260620-da-0840,"Santariškės",1,A2G-04-7-260620-2679387,vilnius_expressbus_2G_d-a,1,"Autobusų parkas (Verkių g.)–Žvalgų g.–Santariškės",0
vilnius_expressbus_2G,499075,A2G-06-7-260620-da-0900,"Santariškės",1,A2G-06-7-260620-2679389,vilnius_expressbus_2G_d-a,1,"Autobusų parkas (Verkių g.)–Žvalgų g.–Santariškės",0
vilnius_expressbus_2G,499075,A2G-02-7-260620-da-1020,"Santariškės",1,A2G-02-7-260620-2679394,vilnius_expressbus_2G_d-a,1,"Autobusų parkas (Verkių g.)–Žvalgų g.–Santariškės",0
vilnius_expressbus_2G,499073,A2G-04-1-260620-db-0450,"Stotis",0,A2G-04-1-260620-2679363,vilnius_expressbus_2G_d-b,1,"Autobusų parkas (Verkių g.)–Kalvarijų g.–Stotis",0
vilnius_expressbus_2G,499073,A2G-10-1-260620-db-0500,"Stotis",0,A2G-10-1-260620-2679367,vilnius_expressbus_2G_d-b,1,"Autobusų parkas (Verkių g.)–Kalvarijų g.–Stotis",0
vilnius_expressbus_2G,499073,A2G-12-1-260620-db-0520,"Stotis",0,A2G-12-1-260620-2679369,vilnius_expressbus_2G_d-b,1,"Autobusų parkas (Verkių g.)–Kalvarijų g.–Stotis",0
vilnius_expressbus_2G,499073,A2G-14-1-260620-db-0530,"Stotis",0,A2G-14-1-260620-2679357,vilnius_expressbus_2G_d-b,1,"Autobusų parkas (Verkių g.)–Kalvarijų g.–Stotis",0
vilnius_expressbus_2G,499073,A2G-15-1-260620-db-0540,"Stotis",0,A2G-15-1-260620-2679356,vilnius_expressbus_2G_d-b,1,"Autobusų parkas (Verkių g.)–Kalvarijų g.–Stotis",0
vilnius_expressbus_2G,499073,A2G-18-1-260620-db-0600,"Stotis",0,A2G-18-1-260620-2679373,vilnius_expressbus_2G_d-b,1,"Autobusų parkas (Verkių g.)–Kalvarijų g.–Stotis",0
vilnius_expressbus_2G,499073,A2G-19-1-260620-db-0610,"Stotis",0,A2G-19-1-260620-2679374,vilnius_expressbus_2G_d-b,1,"Autobusų parkas (Verkių g.)–Kalvarijų g.–Stotis",0
vilnius_expressbus_2G,499073,A2G-13-1-260620-db-0620,"Stotis",0,A2G-13-1-260620-2679371,vilnius_expressbus_2G_d-b,1,"Autobusų parkas (Verkių g.)–Kalvarijų g.–Stotis",0
vilnius_expressbus_2G,499073,A2G-17-1-260620-db-0700,"Stotis",0,A2G-17-1-260620-2679372,vilnius_expressbus_2G_d-b,1,"Autobusų parkas (Verkių g.)–Kalvarijų g.–Stotis",0
vilnius_expressbus_2G,499074,A2G-03-6-260620-db-0510,"Stotis",0,A2G-03-6-260620-2679375,vilnius_expressbus_2G_d-b,1,"Autobusų parkas (Verkių g.)–Kalvarijų g.–Stotis",1
vilnius_expressbus_2G,499074,A2G-07-6-260620-db-0530,"Stotis",0,A2G-07-6-260620-2679380,vilnius_expressbus_2G_d-b,1,"Autobusų parkas (Verkių g.)–Kalvarijų g.–Stotis",1
vilnius_expressbus_2G,499075,A2G-03-7-260620-db-0510,"Stotis",0,A2G-03-7-260620-2679385,vilnius_expressbus_2G_d-b,1,"Autobusų parkas (Verkių g.)–Kalvarijų g.–Stotis",1
vilnius_expressbus_2G,499075,A2G-07-7-260620-db-0530,"Stotis",0,A2G-07-7-260620-2679390,vilnius_expressbus_2G_d-b,1,"Autobusų parkas (Verkių g.)–Kalvarijų g.–Stotis",1
vilnius_expressbus_2G,499073,A2G-08-1-260620-db1-1500,"Stotis",0,A2G-08-1-260620-2679366,vilnius_expressbus_2G_d-b1,1,"Autobusų parkas (Verkių g.)–Žvalgų g.–Laisvės pr.–Stotis",0
vilnius_expressbus_2G,499073,A2G-11-1-260620-db1-1530,"Stotis",0,A2G-11-1-260620-2679370,vilnius_expressbus_2G_d-b1,1,"Autobusų parkas (Verkių g.)–Žvalgų g.–Laisvės pr.–Stotis",0
vilnius_expressbus_2G,499073,A2G-03-1-260620-db1-1540,"Stotis",0,A2G-03-1-260620-2679359,vilnius_expressbus_2G_d-b1,1,"Autobusų parkas (Verkių g.)–Žvalgų g.–Laisvės pr.–Stotis",0
vilnius_expressbus_2G,499073,A2G-05-1-260620-db1-1550,"Stotis",0,A2G-05-1-260620-2679362,vilnius_expressbus_2G_d-b1,1,"Autobusų parkas (Verkių g.)–Žvalgų g.–Laisvės pr.–Stotis",0
vilnius_expressbus_2G,499073,A2G-07-1-260620-db1-1550,"Stotis",0,A2G-07-1-260620-2679360,vilnius_expressbus_2G_d-b1,1,"Autobusų parkas (Verkių g.)–Žvalgų g.–Laisvės pr.–Stotis",0
vilnius_bus_3,498987,A3-01-1-260620-a1b1-0510,"Vaidotai",0,A3-01-1-260620-2679043,vilnius_bus_3_a-b,1,"Stotis–Eišiškių pl.–Dilgynė–Salininkai–Vaidotai",0
vilnius_bus_3,498987,A3-03-1-260620-a1b1-0530,"Vaidotai",0,A3-03-1-260620-2679045,vilnius_bus_3_a-b,1,"Stotis–Eišiškių pl.–Dilgynė–Salininkai–Vaidotai",0
vilnius_bus_3,498987,A3-02-1-260620-a1b1-0600,"Vaidotai",0,A3-02-1-260620-2679044,vilnius_bus_3_a-b,1,"Stotis–Eišiškių pl.–Dilgynė–Salininkai–Vaidotai",0
vilnius_bus_3,498987,A3-04-1-260620-a1b1-0630,"Vaidotai",0,A3-04-1-260620-2679046,vilnius_bus_3_a-b,1,"Stotis–Eišiškių pl.–Dilgynė–Salininkai–Vaidotai",0
vilnius_bus_3,498987,A3-01-1-260620-ab-0650,"Vaidotai",0,A3-01-1-260620-2679043,vilnius_bus_3_a-b,1,"Stotis–Eišiškių pl.–Dilgynė–Salininkai–Vaidotai",0
vilnius_bus_3,498987,A3-03-1-260620-ab-0730,"Vaidotai",0,A3-03-1-260620-2679045,vilnius_bus_3_a-b,1,"Stotis–Eišiškių pl.–Dilgynė–Salininkai–Vaidotai",0
vilnius_bus_3,498987,A3-02-1-260620-ab-0750,"Vaidotai",0,A3-02-1-260620-2679044,vilnius_bus_3_a-b,1,"Stotis–Eišiškių pl.–Dilgynė–Salininkai–Vaidotai",0
vilnius_bus_3,498987,A3-04-1-260620-ab-0840,"Vaidotai",0,A3-04-1-260620-2679046,vilnius_bus_3_a-b,1,"Stotis–Eišiškių pl.–Dilgynė–Salininkai–Vaidotai",0
vilnius_bus_3,498987,A3-01-1-260620-a1b1-0930,"Vaidotai",0,A3-01-1-260620-2679043,vilnius_bus_3_a-b,1,"Stotis–Eišiškių pl.–Dilgynė–Salininkai–Vaidotai",0
vilnius_bus_3,498987,A3-03-1-260620-a1b1-1000,"Vaidotai",0,A3-03-1-260620-2679045,vilnius_bus_3_a-b,1,"Stotis–Eišiškių pl.–Dilgynė–Salininkai–Vaidotai",0
vilnius_bus_3,498987,A3-01-1-260620-ab-1110,"Vaidotai",0,A3-01-1-260620-2679043,vilnius_bus_3_a-b,1,"Stotis–Eišiškių pl.–Dilgynė–Salininkai–Vaidotai",0
vilnius_bus_3,498987,A3-03-1-260620-ab-1150,"Vaidotai",0,A3-03-1-260620-2679045,vilnius_bus_3_a-b,1,"Stotis–Eišiškių pl.–Dilgynė–Salininkai–Vaidotai",0
vilnius_bus_3,498987,A3-01-1-260620-ab-1250,"Vaidotai",0,A3-01-1-260620-2679043,vilnius_bus_3_a-b,1,"Stotis–Eišiškių pl.–Dilgynė–Salininkai–Vaidotai",0
vilnius_bus_3,498987,A3-03-1-260620-ab-1330,"Vaidotai",0,A3-03-1-260620-2679045,vilnius_bus_3_a-b,1,"Stotis–Eišiškių pl.–Dilgynė–Salininkai–Vaidotai",0
vilnius_bus_3,498987,A3-01-1-260620-ab-1430,"Vaidotai",0,A3-01-1-260620-2679043,vilnius_bus_3_a-b,1,"Stotis–Eišiškių pl.–Dilgynė–Salininkai–Vaidotai",0
vilnius_bus_3,498987,A3-03-1-260620-ab-1510,"Vaidotai",0,A3-03-1-260620-2679045,vilnius_bus_3_a-b,1,"Stotis–Eišiškių pl.–Dilgynė–Salininkai–Vaidotai",0
vilnius_bus_3,498987,A3-02-1-260620-a1b1-1530,"Vaidotai",0,A3-02-1-260620-2679044,vilnius_bus_3_a-b,1,"Stotis–Eišiškių pl.–Dilgynė–Salininkai–Vaidotai",0
vilnius_bus_3,498987,A3-04-1-260620-a1b1-1550,"Vaidotai",0,A3-04-1-260620-2679046,vilnius_bus_3_a-b,1,"Stotis–Eišiškių pl.–Dilgynė–Salininkai–Vaidotai",0
vilnius_bus_3,498987,A3-01-1-260620-ab-1620,"Vaidotai",0,A3-01-1-260620-2679043,vilnius_bus_3_a-b,1,"Stotis–Eišiškių pl.–Dilgynė–Salininkai–Vaidotai",0
vilnius_bus_3,498987,A3-03-1-260620-ab-1700,"Vaidotai",0,A3-03-1-260620-2679045,vilnius_bus_3_a-b,1,"Stotis–Eišiškių pl.–Dilgynė–Salininkai–Vaidotai",0
vilnius_bus_3,498987,A3-02-1-260620-ab-1730,"Vaidotai",0,A3-02-1-260620-2679044,vilnius_bus_3_a-b,1,"Stotis–Eišiškių pl.–Dilgynė–Salininkai–Vaidotai",0
vilnius_bus_3,498987,A3-04-1-260620-ab-1750,"Vaidotai",0,A3-04-1-260620-2679046,vilnius_bus_3_a-b,1,"Stotis–Eišiškių pl.–Dilgynė–Salininkai–Vaidotai",0
vilnius_bus_3,498987,A3-01-1-260620-a1b1-1900,"Vaidotai",0,A3-01-1-260620-2679043,vilnius_bus_3_a-b,1,"Stotis–Eišiškių pl.–Dilgynė–Salininkai–Vaidotai",0
vilnius_bus_3,498987,A3-03-1-260620-a1b1-1940,"Vaidotai",0,A3-03-1-260620-2679045,vilnius_bus_3_a-b,1,"Stotis–Eišiškių pl.–Dilgynė–Salininkai–Vaidotai",0
vilnius_bus_3,498987,A3-01-1-260620-ab-2040,"Vaidotai",0,A3-01-1-260620-2679043,vilnius_bus_3_a-b,1,"Stotis–Eišiškių pl.–Dilgynė–Salininkai–Vaidotai",0
vilnius_bus_3,498987,A3-01-1-260620-ab-2210,"Vaidotai",0,A3-01-1-260620-2679043,vilnius_bus_3_a-b,1,"Stotis–Eišiškių pl.–Dilgynė–Salininkai–Vaidotai",0
vilnius_bus_3,498988,A3-01-6-260620-ab-1200,"Vaidotai",0,A3-01-6-260620-2679047,vilnius_bus_3_a-b,1,"Stotis–Eišiškių pl.–Dilgynė–Salininkai–Vaidotai",0
vilnius_bus_3,498988,A3-01-6-260620-ab-1340,"Vaidotai",0,A3-01-6-260620-2679047,vilnius_bus_3_a-b,1,"Stotis–Eišiškių pl.–Dilgynė–Salininkai–Vaidotai",0
vilnius_bus_3,498988,A3-01-6-260620-ab-1520,"Vaidotai",0,A3-01-6-260620-2679047,vilnius_bus_3_a-b,1,"Stotis–Eišiškių pl.–Dilgynė–Salininkai–Vaidotai",0
vilnius_bus_3,498987,A3-03-1-260620-a2b2-2110,"Vaidotai",0,A3-03-1-260620-2679045,vilnius_bus_3_a1-b1,1,"Stotis–Eišiškių pl.–Salininkai–Vaidotai",0
vilnius_bus_3,498987,A3-03-1-260620-a2b2-2250,"Vaidotai",0,A3-03-1-260620-2679045,vilnius_bus_3_a1-b1,1,"Stotis–Eišiškių pl.–Salininkai–Vaidotai",0
vilnius_bus_3,498988,A3-01-6-260620-a2b2-0510,"Vaidotai",0,A3-01-6-260620-2679047,vilnius_bus_3_a1-b1,1,"Stotis–Eišiškių pl.–Salininkai–Vaidotai",0
vilnius_bus_3,498988,A3-01-6-260620-a2b2-0640,"Vaidotai",0,A3-01-6-260620-2679047,vilnius_bus_3_a1-b1,1,"Stotis–Eišiškių pl.–Salininkai–Vaidotai",0
vilnius_bus_3,498988,A3-01-6-260620-a1b1-0900,"Vaidotai",0,A3-01-6-260620-2679047,vilnius_bus_3_a1-b1,1,"Stotis–Eišiškių pl.–Salininkai–Vaidotai",0
vilnius_bus_3,498988,A3-01-6-260620-a2b2-1030,"Vaidotai",0,A3-01-6-260620-2679047,vilnius_bus_3_a1-b1,1,"Stotis–Eišiškių pl.–Salininkai–Vaidotai",0
vilnius_bus_3,498988,A3-01-6-260620-a2b2-1700,"Vaidotai",0,A3-01-6-260620-2679047,vilnius_bus_3_a1-b1,1,"Stotis–Eišiškių pl.–Salininkai–Vaidotai",0
vilnius_bus_3,498988,A3-01-6-260620-a1b1-1920,"Vaidotai",0,A3-01-6-260620-2679047,vilnius_bus_3_a1-b1,1,"Stotis–Eišiškių pl.–Salininkai–Vaidotai",0
vilnius_bus_3,498988,A3-01-6-260620-a2b2-2040,"Vaidotai",0,A3-01-6-260620-2679047,vilnius_bus_3_a1-b1,1,"Stotis–Eišiškių pl.–Salininkai–Vaidotai",0
vilnius_bus_3,498988,A3-01-6-260620-a2b2-2200,"Vaidotai",0,A3-01-6-260620-2679047,vilnius_bus_3_a1-b1,1,"Stotis–Eišiškių pl.–Salininkai–Vaidotai",0
vilnius_bus_3,498987,A3-01-1-260620-ba-0600,"Stotis",1,A3-01-1-260620-2679043,vilnius_bus_3_b-a,1,"Vaidotai–Salininkai–Dilgynė–Eišiškių pl.–Stotis",0
vilnius_bus_3,498987,A3-03-1-260620-ba-0630,"Stotis",1,A3-03-1-260620-2679045,vilnius_bus_3_b-a,1,"Vaidotai–Salininkai–Dilgynė–Eišiškių pl.–Stotis",0
vilnius_bus_3,498987,A3-02-1-260620-ba-0650,"Stotis",1,A3-02-1-260620-2679044,vilnius_bus_3_b-a,1,"Vaidotai–Salininkai–Dilgynė–Eišiškių pl.–Stotis",0
vilnius_bus_3,498987,A3-04-1-260620-ba-0730,"Stotis",1,A3-04-1-260620-2679046,vilnius_bus_3_b-a,1,"Vaidotai–Salininkai–Dilgynė–Eišiškių pl.–Stotis",0
vilnius_bus_3,498987,A3-01-1-260620-b4a4-0750,"Stotis",1,A3-01-1-260620-2679043,vilnius_bus_3_b-a,1,"Vaidotai–Salininkai–Dilgynė–Eišiškių pl.–Stotis",0
vilnius_bus_3,498987,A3-03-1-260620-b4a4-0820,"Stotis",1,A3-03-1-260620-2679045,vilnius_bus_3_b-a,1,"Vaidotai–Salininkai–Dilgynė–Eišiškių pl.–Stotis",0
vilnius_bus_3,498987,A3-02-1-260620-b4a4-0850,"Stotis",1,A3-02-1-260620-2679044,vilnius_bus_3_b-a,1,"Vaidotai–Salininkai–Dilgynė–Eišiškių pl.–Stotis",0
vilnius_bus_3,498987,A3-04-1-260620-b4a4-0940,"Stotis",1,A3-04-1-260620-2679046,vilnius_bus_3_b-a,1,"Vaidotai–Salininkai–Dilgynė–Eišiškių pl.–Stotis",0
vilnius_bus_3,498987,A3-01-1-260620-ba-1020,"Stotis",1,A3-01-1-260620-2679043,vilnius_bus_3_b-a,1,"Vaidotai–Salininkai–Dilgynė–Eišiškių pl.–Stotis",0
vilnius_bus_3,498987,A3-03-1-260620-ba-1050,"Stotis",1,A3-03-1-260620-2679045,vilnius_bus_3_b-a,1,"Vaidotai–Salininkai–Dilgynė–Eišiškių pl.–Stotis",0
vilnius_bus_3,498987,A3-01-1-260620-ba-1200,"Stotis",1,A3-01-1-260620-2679043,vilnius_bus_3_b-a,1,"Vaidotai–Salininkai–Dilgynė–Eišiškių pl.–Stotis",0
vilnius_bus_3,498987,A3-03-1-260620-ba-1240,"Stotis",1,A3-03-1-260620-2679045,vilnius_bus_3_b-a,1,"Vaidotai–Salininkai–Dilgynė–Eišiškių pl.–Stotis",0
vilnius_bus_3,498987,A3-01-1-260620-ba-1340,"Stotis",1,A3-01-1-260620-2679043,vilnius_bus_3_b-a,1,"Vaidotai–Salininkai–Dilgynė–Eišiškių pl.–Stotis",0
vilnius_bus_3,498987,A3-03-1-260620-ba-1420,"Stotis",1,A3-03-1-260620-2679045,vilnius_bus_3_b-a,1,"Vaidotai–Salininkai–Dilgynė–Eišiškių pl.–Stotis",0
vilnius_bus_3,498987,A3-01-1-260620-ba-1520,"Stotis",1,A3-01-1-260620-2679043,vilnius_bus_3_b-a,1,"Vaidotai–Salininkai–Dilgynė–Eišiškių pl.–Stotis",0
vilnius_bus_3,498987,A3-03-1-260620-ba-1600,"Stotis",1,A3-03-1-260620-2679045,vilnius_bus_3_b-a,1,"Vaidotai–Salininkai–Dilgynė–Eišiškių pl.–Stotis",0
vilnius_bus_3,498987,A3-02-1-260620-ba-1630,"Stotis",1,A3-02-1-260620-2679044,vilnius_bus_3_b-a,1,"Vaidotai–Salininkai–Dilgynė–Eišiškių pl.–Stotis",0
vilnius_bus_3,498987,A3-04-1-260620-ba-1700,"Stotis",1,A3-04-1-260620-2679046,vilnius_bus_3_b-a,1,"Vaidotai–Salininkai–Dilgynė–Eišiškių pl.–Stotis",0
vilnius_bus_3,498987,A3-01-1-260620-b4a4-1730,"Stotis",1,A3-01-1-260620-2679043,vilnius_bus_3_b-a,1,"Vaidotai–Salininkai–Dilgynė–Eišiškių pl.–Stotis",0
vilnius_bus_3,498987,A3-03-1-260620-b4a4-1800,"Stotis",1,A3-03-1-260620-2679045,vilnius_bus_3_b-a,1,"Vaidotai–Salininkai–Dilgynė–Eišiškių pl.–Stotis",0
vilnius_bus_3,498987,A3-02-1-260620-ba-1830,"Stotis",1,A3-02-1-260620-2679044,vilnius_bus_3_b-a,1,"Vaidotai–Salininkai–Dilgynė–Eišiškių pl.–Stotis",0
vilnius_bus_3,498987,A3-04-1-260620-ba-1900,"Stotis",1,A3-04-1-260620-2679046,vilnius_bus_3_b-a,1,"Vaidotai–Salininkai–Dilgynė–Eišiškių pl.–Stotis",0
vilnius_bus_3,498987,A3-01-1-260620-ba-1950,"Stotis",1,A3-01-1-260620-2679043,vilnius_bus_3_b-a,1,"Vaidotai–Salininkai–Dilgynė–Eišiškių pl.–Stotis",0
vilnius_bus_3,498987,A3-03-1-260620-ba-2200,"Stotis",1,A3-03-1-260620-2679045,vilnius_bus_3_b-a,1,"Vaidotai–Salininkai–Dilgynė–Eišiškių pl.–Stotis",0
vilnius_bus_3,498988,A3-01-6-260620-ba-1250,"Stotis",1,A3-01-6-260620-2679047,vilnius_bus_3_b-a,1,"Vaidotai–Salininkai–Dilgynė–Eišiškių pl.–Stotis",0
vilnius_bus_3,498988,A3-01-6-260620-ba-1430,"Stotis",1,A3-01-6-260620-2679047,vilnius_bus_3_b-a,1,"Vaidotai–Salininkai–Dilgynė–Eišiškių pl.–Stotis",0
vilnius_bus_3,498988,A3-01-6-260620-ba-1610,"Stotis",1,A3-01-6-260620-2679047,vilnius_bus_3_b-a,1,"Vaidotai–Salininkai–Dilgynė–Eišiškių pl.–Stotis",0
vilnius_bus_3,498987,A3-03-1-260620-b2a2-2030,"Stotis",1,A3-03-1-260620-2679045,vilnius_bus_3_b2-a2,1,"Vaidotai–Salininkai–Eišiškių pl.–Stotis",0
vilnius_bus_3,498987,A3-01-1-260620-b2a2-2130,"Stotis",1,A3-01-1-260620-2679043,vilnius_bus_3_b2-a2,1,"Vaidotai–Salininkai–Eišiškių pl.–Stotis",0
vilnius_bus_3,498987,A3-01-1-260620-b2a2-2300,"Stotis",1,A3-01-1-260620-2679043,vilnius_bus_3_b2-a2,1,"Vaidotai–Salininkai–Eišiškių pl.–Stotis",0
vilnius_bus_3,498987,A3-03-1-260620-b2a2-2330,"Stotis",1,A3-03-1-260620-2679045,vilnius_bus_3_b2-a2,1,"Vaidotai–Salininkai–Eišiškių pl.–Stotis",0
vilnius_bus_3,498988,A3-01-6-260620-b2a2-0550,"Stotis",1,A3-01-6-260620-2679047,vilnius_bus_3_b2-a2,1,"Vaidotai–Salininkai–Eišiškių pl.–Stotis",0
vilnius_bus_3,498988,A3-01-6-260620-b3a3-0730,"Stotis",1,A3-01-6-260620-2679047,vilnius_bus_3_b2-a2,1,"Vaidotai–Salininkai–Eišiškių pl.–Stotis",0
vilnius_bus_3,498988,A3-01-6-260620-b2a2-0940,"Stotis",1,A3-01-6-260620-2679047,vilnius_bus_3_b2-a2,1,"Vaidotai–Salininkai–Eišiškių pl.–Stotis",0
vilnius_bus_3,498988,A3-01-6-260620-b2a2-1110,"Stotis",1,A3-01-6-260620-2679047,vilnius_bus_3_b2-a2,1,"Vaidotai–Salininkai–Eišiškių pl.–Stotis",0
vilnius_bus_3,498988,A3-01-6-260620-b3a3-1750,"Stotis",1,A3-01-6-260620-2679047,vilnius_bus_3_b2-a2,1,"Vaidotai–Salininkai–Eišiškių pl.–Stotis",0
vilnius_bus_3,498988,A3-01-6-260620-b2a2-2000,"Stotis",1,A3-01-6-260620-2679047,vilnius_bus_3_b2-a2,1,"Vaidotai–Salininkai–Eišiškių pl.–Stotis",0
